A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/2.html.
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/2.html applies to these and all data available from the Mission China air quality monitoring program.

Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,2013-01-07 08:00,2013,1,7,8,174,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 09:00,2013,1,7,9,175,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 10:00,2013,1,7,10,191,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 11:00,2013,1,7,11,201,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 12:00,2013,1,7,12,194,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 13:00,2013,1,7,13,178,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 14:00,2013,1,7,14,164,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 15:00,2013,1,7,15,133,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 16:00,2013,1,7,16,137,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 17:00,2013,1,7,17,148,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 18:00,2013,1,7,18,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 19:00,2013,1,7,19,128,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 20:00,2013,1,7,20,133,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 21:00,2013,1,7,21,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 22:00,2013,1,7,22,151,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 23:00,2013,1,7,23,169,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 00:00,2013,1,8,0,191,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 01:00,2013,1,8,1,224,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 02:00,2013,1,8,2,221,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 03:00,2013,1,8,3,206,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 04:00,2013,1,8,4,219,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 05:00,2013,1,8,5,227,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 06:00,2013,1,8,6,236,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 07:00,2013,1,8,7,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,2013-01-08 08:00,2013,1,8,8,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,2013-01-08 09:00,2013,1,8,9,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,2013-01-08 10:00,2013,1,8,10,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,2013-01-08 11:00,2013,1,8,11,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,2013-01-08 12:00,2013,1,8,12,171,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 13:00,2013,1,8,13,196,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 14:00,2013,1,8,14,182,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 15:00,2013,1,8,15,156,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 16:00,2013,1,8,16,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 17:00,2013,1,8,17,145,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 18:00,2013,1,8,18,158,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 19:00,2013,1,8,19,174,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 20:00,2013,1,8,20,162,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 21:00,2013,1,8,21,180,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 22:00,2013,1,8,22,180,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-08 23:00,2013,1,8,23,186,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 00:00,2013,1,9,0,193,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 01:00,2013,1,9,1,209,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 02:00,2013,1,9,2,220,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 03:00,2013,1,9,3,227,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 04:00,2013,1,9,4,220,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 05:00,2013,1,9,5,225,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 06:00,2013,1,9,6,227,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 07:00,2013,1,9,7,219,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 08:00,2013,1,9,8,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,2013-01-09 09:00,2013,1,9,9,247,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 10:00,2013,1,9,10,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,2013-01-09 11:00,2013,1,9,11,280,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 12:00,2013,1,9,12,207,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 13:00,2013,1,9,13,190,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 14:00,2013,1,9,14,173,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 15:00,2013,1,9,15,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 16:00,2013,1,9,16,145,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 17:00,2013,1,9,17,124,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 18:00,2013,1,9,18,128,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 19:00,2013,1,9,19,137,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 20:00,2013,1,9,20,140,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 21:00,2013,1,9,21,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 22:00,2013,1,9,22,145,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-09 23:00,2013,1,9,23,139,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 00:00,2013,1,10,0,140,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 01:00,2013,1,10,1,159,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 02:00,2013,1,10,2,174,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 03:00,2013,1,10,3,169,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 04:00,2013,1,10,4,162,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 05:00,2013,1,10,5,178,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 06:00,2013,1,10,6,207,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 07:00,2013,1,10,7,191,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 08:00,2013,1,10,8,176,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 09:00,2013,1,10,9,172,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 10:00,2013,1,10,10,170,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 11:00,2013,1,10,11,179,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 12:00,2013,1,10,12,228,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 13:00,2013,1,10,13,254,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 14:00,2013,1,10,14,232,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 15:00,2013,1,10,15,229,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 16:00,2013,1,10,16,225,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 17:00,2013,1,10,17,222,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 18:00,2013,1,10,18,209,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 19:00,2013,1,10,19,194,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 20:00,2013,1,10,20,191,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 21:00,2013,1,10,21,189,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 22:00,2013,1,10,22,183,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-10 23:00,2013,1,10,23,184,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 00:00,2013,1,11,0,208,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 01:00,2013,1,11,1,219,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 02:00,2013,1,11,2,226,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 03:00,2013,1,11,3,223,µg/m³,1 Hr,Valid
